file,line,how,label,url,domain,label_domain_hint,context
/workspace/nvc-app/needs/mattering/index.html,1180,html_anchor,Self & Identity (2004) validation of the mattering construct linking perceived significance to mental health and engagement,https://www.tandfonline.com/doi/pdf/10.1080/13576500444000119,www.tandfonline.com,,Self & Identity (2004) validation of the mattering construct linking perceived significance to mental health and engagement
/workspace/nvc-app/needs/mattering/index.html,1180,html_anchor,2024 meta-analysis showing stronger sense of mattering predicts higher well-being and motivation,https://link.springer.com/article/10.1007/s10902-024-00720-3,link.springer.com,,2024 meta-analysis showing stronger sense of mattering predicts higher well-being and motivation
/workspace/nvc-app/needs/mutuality/index.html,1180,html_anchor,research on mutuality in long-term relationships: reciprocal support and balanced give-and-take linked to relationship satisfaction and lower burnout for caregivers,https://onlinelibrary.wiley.com/doi/abs/10.1111/pere.12051,onlinelibrary.wiley.com,,research on mutuality in long-term relationships: reciprocal support and balanced give-and-take linked to relationship satisfaction and lower burnout for caregivers
/workspace/nvc-app/needs/mutuality/index.html,1180,html_anchor,social exchange theory: relationships with balanced exchange of support have greater stability and equity,https://journals.sagepub.com/doi/pdf/10.1177/0149206305279602,journals.sagepub.com,,social exchange theory: relationships with balanced exchange of support have greater stability and equity
/workspace/nvc-app/needs/need-for-all-living-things-to-flourish/index.html,1180,html_anchor,WHO summary by Wallerstein: empowering communities to care for all members yields better collective outcomes,https://apps.who.int/iris/handle/10665/107481,apps.who.int,,WHO summary by Wallerstein: empowering communities to care for all members yields better collective outcomes
/workspace/nvc-app/needs/need-for-all-living-things-to-flourish/index.html,1180,html_anchor,Hui et al. (2020) Psychological Bulletin meta-analysis: prosocial behavior reliably improves helpers’ well-being,https://www.apa.org/pubs/journals/releases/bul-bul0000298.pdf,www.apa.org,,Hui et al. (2020) Psychological Bulletin meta-analysis: prosocial behavior reliably improves helpers’ well-being
/workspace/nvc-app/needs/need-to-matter/index.html,1180,html_anchor,study on workplace “mattering”: employees who feel explicitly valued in their role show higher motivation and commitment,https://psycnet.apa.org/fulltext/2013-06610-006.html,psycnet.apa.org,,study on workplace “mattering”: employees who feel explicitly valued in their role show higher motivation and commitment
/workspace/nvc-app/needs/need-to-matter/index.html,1180,html_anchor,study showing that feeling one matters to others increases engagement and self-esteem,https://www.frontiersin.org/articles/10.3389/fpsyg.2019.01016/full,www.frontiersin.org,,study showing that feeling one matters to others increases engagement and self-esteem
/workspace/nvc-app/needs/non-judgmental-communication/index.html,1180,html_anchor,Rogers & Feller (2018) Psychological Science: I-language phrasing reduces defensiveness compared to you-language,https://pmc.ncbi.nlm.nih.gov/articles/PMC5961625/,pmc.ncbi.nlm.nih.gov,,Rogers & Feller (2018) Psychological Science: I-language phrasing reduces defensiveness compared to you-language
/workspace/nvc-app/needs/non-judgmental-communication/index.html,1180,html_anchor,Weinstein (2022) Social and Personality Psychology Compass review: high-quality listening lowers defensiveness and motivates openness,https://compass.onlinelibrary.wiley.com/doi/full/10.1111/spc3.12651,compass.onlinelibrary.wiley.com,,Weinstein (2022) Social and Personality Psychology Compass review: high-quality listening lowers defensiveness and motivates openness
/workspace/nvc-app/needs/nurturing/index.html,1180,html_anchor,review describing how nurturing social support buffers stress responses and builds resilience over time,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2921311/,www.ncbi.nlm.nih.gov,,review describing how nurturing social support buffers stress responses and builds resilience over time
/workspace/nvc-app/needs/nurturing/index.html,1180,html_anchor,community health worker-led community–clinical linkage improved emotional well-being during chronic disease management,https://www.cdc.gov/pcd/issues/2021/21_0080.htm,www.cdc.gov,,community health worker-led community–clinical linkage improved emotional well-being during chronic disease management
/workspace/nvc-app/needs/order/index.html,1180,html_anchor,"Chandler &amp; Sweller, 1992: integrating structured information lowers extraneous cognitive load and errors",https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.2044-8279.1992.tb01017.x,onlinelibrary.wiley.com,,"Chandler &amp; Sweller, 1992: integrating structured information lowers extraneous cognitive load and errors"
/workspace/nvc-app/needs/order/index.html,1180,html_anchor,"Vohs et al., 2013: tidy environments promote healthier, more self-controlled decisions relative to disorder",https://pubmed.ncbi.nlm.nih.gov/23907542/,pubmed.ncbi.nlm.nih.gov,,"Vohs et al., 2013: tidy environments promote healthier, more self-controlled decisions relative to disorder"
/workspace/nvc-app/needs/participation/index.html,1180,html_anchor,study on participative decision-making in organizations: higher employee participation leads to stronger commitment and better implementation of decisions,https://cdn.who.int/media/docs/default-source/hgf/9789240027794.pdf?download=true,cdn.who.int,,study on participative decision-making in organizations: higher employee participation leads to stronger commitment and better implementation of decisions
/workspace/nvc-app/needs/peace/index.html,1180,html_anchor,"Hyder et al. (2022) Pan American Journal of Public Health: synthesis linking peaceful conditions with better population health, mental health, and development outcomes",https://pmc.ncbi.nlm.nih.gov/articles/PMC9535176/,pmc.ncbi.nlm.nih.gov,,"Hyder et al. (2022) Pan American Journal of Public Health: synthesis linking peaceful conditions with better population health, mental health, and development outcomes"
/workspace/nvc-app/needs/peace/index.html,1180,html_anchor,study: chronic conflict or exposure to violence diverts cognitive and economic resources; peace-time leads to improved cognitive function and societal progress,https://psycnet.apa.org/record/2019-50470-001,psycnet.apa.org,,study: chronic conflict or exposure to violence diverts cognitive and economic resources; peace-time leads to improved cognitive function and societal progress
/workspace/nvc-app/needs/peace/index.html,1180,html_anchor,Carpiniello & Pinna (2023) International Journal of Environmental Research and Public Health: review documenting the mental-health costs of armed conflicts,https://pmc.ncbi.nlm.nih.gov/articles/PMC9957523/,pmc.ncbi.nlm.nih.gov,,Carpiniello & Pinna (2023) International Journal of Environmental Research and Public Health: review documenting the mental-health costs of armed conflicts
/workspace/nvc-app/needs/peace/index.html,1180,html_anchor,Tay et al. (2022) The Lancet Public Health: analysis of the mental health needs of displaced people exposed to armed conflict,https://www.thelancet.com/journals/lanpub/article/PIIS2468-2667(22)00088-3/fulltext,www.thelancet.com,,Tay et al. (2022) The Lancet Public Health: analysis of the mental health needs of displaced people exposed to armed conflict
/workspace/nvc-app/needs/peer-respect/index.html,1180,html_anchor,study on workplace teams: mutual professional respect among peers correlates with higher morale and team performance,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5373634/,www.ncbi.nlm.nih.gov,,study on workplace teams: mutual professional respect among peers correlates with higher morale and team performance
/workspace/nvc-app/needs/peer-respect/index.html,1180,html_anchor,"research on status management in groups: when members feel respected as equals, cooperation increases and conflicts are fewer",https://psycnet.apa.org/record/2009-02221-005,psycnet.apa.org,,"research on status management in groups: when members feel respected as equals, cooperation increases and conflicts are fewer"
/workspace/nvc-app/needs/physical-fitness/index.html,1180,html_anchor,large pooled analysis showing regular leisure-time physical activity lowers disease risk and supports overall health,https://pmc.ncbi.nlm.nih.gov/articles/PMC4451435/,pmc.ncbi.nlm.nih.gov,,large pooled analysis showing regular leisure-time physical activity lowers disease risk and supports overall health
/workspace/nvc-app/needs/physical-fitness/index.html,1180,html_anchor,study linking physical fitness with better brain health and functional independence in older adults,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1470658/,www.ncbi.nlm.nih.gov,,study linking physical fitness with better brain health and functional independence in older adults
/workspace/nvc-app/needs/predictability/index.html,1180,html_anchor,study demonstrating that unpredictable contexts heighten stress while predictable routines lower vigilance,https://www.frontiersin.org/articles/10.3389/fpsyg.2017.01466/full,www.frontiersin.org,,study demonstrating that unpredictable contexts heighten stress while predictable routines lower vigilance
/workspace/nvc-app/needs/predictability/index.html,1180,html_anchor,stress physiology review showing predictable schedules calm anxiety and support focus,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5774415/,www.ncbi.nlm.nih.gov,,stress physiology review showing predictable schedules calm anxiety and support focus
/workspace/nvc-app/needs/privacy/index.html,1180,html_anchor,study showing solitude fosters self-reflection that supports identity development,https://journals.kmanpub.com/index.php/jarac/article/view/3914,journals.kmanpub.com,,study showing solitude fosters self-reflection that supports identity development
/workspace/nvc-app/needs/privacy/index.html,1180,html_anchor,research on digital age privacy: control over personal information and the ability to be alone correlate with better stress regulation and autonomy,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5579245/,www.ncbi.nlm.nih.gov,,research on digital age privacy: control over personal information and the ability to be alone correlate with better stress regulation and autonomy
/workspace/nvc-app/needs/recognition/index.html,1180,html_anchor,Gallup analysis: employees who receive regular recognition are more engaged and have lower turnover – highlights importance of specific praise,https://www.gallup.com/workplace/236441/employee-recognition-low-cost-high-impact.aspx,www.gallup.com,,Gallup analysis: employees who receive regular recognition are more engaged and have lower turnover – highlights importance of specific praise
/workspace/nvc-app/needs/recognition/index.html,1180,html_anchor,"study showing that when people’s positive actions are recognized by others, it increases their intrinsic motivation and commitment",https://psycnet.apa.org/record/2015-35180-001,psycnet.apa.org,,"study showing that when people’s positive actions are recognized by others, it increases their intrinsic motivation and commitment"
/workspace/nvc-app/needs/relaxation/index.html,1180,html_anchor,"study: brief relaxation techniques improved executive function and reduced stress, indicating cognitive benefits",https://www.frontiersin.org/articles/10.3389/fpsyg.2019.02146/full,www.frontiersin.org,,"study: brief relaxation techniques improved executive function and reduced stress, indicating cognitive benefits"
/workspace/nvc-app/needs/relaxation/index.html,1180,html_anchor,clinical review showing relaxation techniques restore cognitive flexibility and reduce stress,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4749015/,www.ncbi.nlm.nih.gov,,clinical review showing relaxation techniques restore cognitive flexibility and reduce stress
/workspace/nvc-app/needs/reliability/index.html,1180,html_anchor,the same meta-review cited earlier notes moderate evidence that job reliability/stability improves outcomes and reduces burnout – indirectly supporting reliability’s importance,https://bmcpublichealth.biomedcentral.com/articles/10.1186/s12889-017-4153-7,bmcpublichealth.biomedcentral.com,,the same meta-review cited earlier notes moderate evidence that job reliability/stability improves outcomes and reduces burnout – indirectly supporting reliability’s importance
/workspace/nvc-app/needs/reliability/index.html,1180,html_anchor,meta-analysis: reliable job conditions and support correlate with lower emotional exhaustion and better organizational outcomes,https://pubmed.ncbi.nlm.nih.gov/25222612/,pubmed.ncbi.nlm.nih.gov,,meta-analysis: reliable job conditions and support correlate with lower emotional exhaustion and better organizational outcomes
/workspace/nvc-app/needs/respect/index.html,1180,html_anchor,field study of civility training indicating respectful treatment reduces conflict and improves collaboration,https://www.frontiersin.org/articles/10.3389/fpsyg.2016.00526/full,www.frontiersin.org,,field study of civility training indicating respectful treatment reduces conflict and improves collaboration
/workspace/nvc-app/needs/respect/index.html,1180,html_anchor,research: feeling respected in a group is associated with fewer interpersonal conflicts and greater commitment to group goals,https://journals.sagepub.com/doi/abs/10.1177/0146167202239043,journals.sagepub.com,,research: feeling respected in a group is associated with fewer interpersonal conflicts and greater commitment to group goals
/workspace/nvc-app/needs/rest/index.html,1180,html_anchor,"NIH summary: sleep is vital for memory consolidation, metabolic regulation, immune function, etc.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6281147/,www.ncbi.nlm.nih.gov,,"NIH summary: sleep is vital for memory consolidation, metabolic regulation, immune function, etc."
/workspace/nvc-app/needs/rest/index.html,1180,html_anchor,"CDC: adequate sleep improves mood, cognitive performance, and reduces health risks",https://www.cdc.gov/sleep/about-sleep/how-much-sleep.html,www.cdc.gov,,"CDC: adequate sleep improves mood, cognitive performance, and reduces health risks"
/workspace/nvc-app/needs/safety/index.html,1180,html_anchor,"organizational research demonstrating that psychological safety enables learning, exploration, and innovation",https://www.frontiersin.org/articles/10.3389/fpsyg.2017.01143/full,www.frontiersin.org,,"organizational research demonstrating that psychological safety enables learning, exploration, and innovation"
/workspace/nvc-app/needs/safety/index.html,1180,html_anchor,study: perception of safety vs. threat alters cognitive processing and willingness to explore novel environments,https://pmc.ncbi.nlm.nih.gov/articles/PMC7213777/,pmc.ncbi.nlm.nih.gov,,study: perception of safety vs. threat alters cognitive processing and willingness to explore novel environments
/workspace/nvc-app/needs/self-expression/index.html,1180,html_anchor,review showing expressive writing and art improve emotional processing and identity coherence,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6367117/,www.ncbi.nlm.nih.gov,,review showing expressive writing and art improve emotional processing and identity coherence
/workspace/nvc-app/needs/self-expression/index.html,1180,html_anchor,research documenting how creative expression enhances insight and communication,https://www.sciencedirect.com/science/article/pii/S2713374524000098,www.sciencedirect.com,,research documenting how creative expression enhances insight and communication
/workspace/nvc-app/needs/serenity/index.html,1180,html_anchor,"neuroscience study: periods of calm, low stimulus (“serene” states) showed enhanced activity in brain regions associated with memory consolidation and perspective integration",https://pmc.ncbi.nlm.nih.gov/articles/PMC7024394/,pmc.ncbi.nlm.nih.gov,,"neuroscience study: periods of calm, low stimulus (“serene” states) showed enhanced activity in brain regions associated with memory consolidation and perspective integration"
/workspace/nvc-app/needs/serenity/index.html,1180,html_anchor,psych research: being in a peaceful environment improved participants’ complex decision-making and empathy compared to being in a hectic environment,https://pubmed.ncbi.nlm.nih.gov/19121124/,pubmed.ncbi.nlm.nih.gov,,psych research: being in a peaceful environment improved participants’ complex decision-making and empathy compared to being in a hectic environment
/workspace/nvc-app/needs/space/index.html,1180,html_anchor,study on open vs. crowded environments: having personal space correlates with perceived autonomy and lower stress,https://www.sciencedirect.com/science/article/pii/S2090447923000059,www.sciencedirect.com,,study on open vs. crowded environments: having personal space correlates with perceived autonomy and lower stress
/workspace/nvc-app/needs/space/index.html,1180,html_anchor,research on cognitive load: giving people “mental space” (time with no tasks) improved clarity of thinking and decision quality,https://psycnet.apa.org/record/2018-54106-001,psycnet.apa.org,,research on cognitive load: giving people “mental space” (time with no tasks) improved clarity of thinking and decision quality
/workspace/nvc-app/needs/support/index.html,1180,html_anchor,CDC 2024 report: loneliness and isolation elevate health risks,https://www.cdc.gov/mmwr/volumes/73/wr/mm7324a1.htm,www.cdc.gov,,CDC 2024 report: loneliness and isolation elevate health risks
/workspace/nvc-app/needs/support/index.html,1180,html_anchor,2024 Frontiers in Psychology review: social support buffers stress and illness,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2024.1330720/full,www.frontiersin.org,,2024 Frontiers in Psychology review: social support buffers stress and illness
/workspace/nvc-app/needs/to-be-heard/index.html,1180,html_anchor,longitudinal study: perceiving a partner as responsive predicted healthier diurnal cortisol (lower stress) years later,https://pmc.ncbi.nlm.nih.gov/articles/PMC4504783/,pmc.ncbi.nlm.nih.gov,,longitudinal study: perceiving a partner as responsive predicted healthier diurnal cortisol (lower stress) years later
/workspace/nvc-app/needs/to-be-heard/index.html,1180,html_anchor,"HBR article summarizing research: truly hearing employees or partners increases trust, conflict resolution, and cooperation",https://hbr.org/2016/07/what-great-listeners-actually-do,hbr.org,,"HBR article summarizing research: truly hearing employees or partners increases trust, conflict resolution, and cooperation"
/workspace/nvc-app/needs/to-be-seen/index.html,1180,html_anchor,research showing that high-quality leader feedback increases teleworkers’ sense of belongingness,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2022.806443/full,www.frontiersin.org,,research showing that high-quality leader feedback increases teleworkers’ sense of belongingness
/workspace/nvc-app/needs/to-be-seen/index.html,1180,html_anchor,study on concealable stigmas: anticipated stigma around hidden identities predicted greater psychological distress,https://pubmed.ncbi.nlm.nih.gov/19785483/,pubmed.ncbi.nlm.nih.gov,,study on concealable stigmas: anticipated stigma around hidden identities predicted greater psychological distress
/workspace/nvc-app/needs/trust/index.html,1180,html_anchor,"study: high trust in business or team relationships significantly lowers the costs of monitoring and coordination, improving performance",https://pubsonline.informs.org/doi/10.1287/orsc.14.1.57.12806,pubsonline.informs.org,,"study: high trust in business or team relationships significantly lowers the costs of monitoring and coordination, improving performance"
/workspace/nvc-app/needs/trust/index.html,1180,html_anchor,Frontiers in Psychology: trusting relationships buffer stress responses and support collaborative risk-taking,https://www.apa.org/pubs/journals/releases/bul-bul0000298.pdf,www.apa.org,,Frontiers in Psychology: trusting relationships buffer stress responses and support collaborative risk-taking
/workspace/nvc-app/needs/trust/index.html,1180,html_anchor,APA press release summarizing new evidence that mutual trust boosts subjective well-being,https://www.apa.org/news/press/releases/2025/06/trust-subjective-well-being,www.apa.org,,APA press release summarizing new evidence that mutual trust boosts subjective well-being
/workspace/nvc-app/needs/trust/index.html,1180,html_anchor,Psychological Bulletin meta-analysis of 991 effects showing bidirectional links between trust and subjective well-being,https://www.apa.org/pubs/journals/releases/bul-bul0000480.pdf,www.apa.org,,Psychological Bulletin meta-analysis of 991 effects showing bidirectional links between trust and subjective well-being
/workspace/nvc-app/needs/understanding/index.html,1180,html_anchor,"study on shared mental models in teams: when team members develop a common understanding of tasks and each other’s roles, errors decrease and performance improves",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5789218/,www.ncbi.nlm.nih.gov,,"study on shared mental models in teams: when team members develop a common understanding of tasks and each other’s roles, errors decrease and performance improves"
/workspace/nvc-app/needs/understanding/index.html,1180,html_anchor,research: fostering mutual understanding through open dialogue reduced conflict and improved relationship satisfaction,https://onlinelibrary.wiley.com/doi/10.1002/ejsp.2614,onlinelibrary.wiley.com,,research: fostering mutual understanding through open dialogue reduced conflict and improved relationship satisfaction
/workspace/nvc-app/needs/security/index.html,1186,html_anchor,study on financial and relationship security: having secure baseline resources correlates with better long-term planning and higher creativity,https://www.jstor.org/stable/41428503,www.jstor.org,,study on financial and relationship security: having secure baseline resources correlates with better long-term planning and higher creativity
/workspace/nvc-app/needs/security/index.html,1187,html_anchor,Field study: teams with higher psychological safety (freedom from interpersonal threat) engage more in speaking up and learning behaviors—conditions for growth.,https://web.mit.edu/curhan/www/docs/Articles/15341_Readings/Group_Performance/Edmondson%20Psychological%20safety.pdf,web.mit.edu,,Field study: teams with higher psychological safety (freedom from interpersonal threat) engage more in speaking up and learning behaviors—conditions for growth.
/workspace/nvc-app/needs/security/index.html,1188,html_anchor,"Across two experiments, implicit/explicit attachment security primes produced more creative solutions—consistent with security freeing cognitive/affective resources for growth.",https://www.tandfonline.com/doi/full/10.1080/02699931.2010.540110,www.tandfonline.com,,"Across two experiments, implicit/explicit attachment security primes produced more creative solutions—consistent with security freeing cognitive/affective resources for growth."
/workspace/nvc-app/needs/security/index.html,1189,html_anchor,"Meta-analytic synthesis shows psychological safety positively relates to learning behaviors and performance, beyond related constructs—supporting the idea that safety unlocks growth outcomes.",https://digitalcommons.odu.edu/cgi/viewcontent.cgi?article=1018&context=management_fac_pubs,digitalcommons.odu.edu,,"Meta-analytic synthesis shows psychological safety positively relates to learning behaviors and performance, beyond related constructs—supporting the idea that safety unlocks growth outcomes."
/workspace/nvc-app/needs/security/index.html,1190,html_anchor,Worldwide data show that fulfilling basic needs (including safety) relates to well-being while allowing pursuit of higher aims—nuancing but broadly consonant with Maslow’s growth idea.,https://www.apa.org/pubs/journals/releases/psp-101-2-354.pdf,www.apa.org,,Worldwide data show that fulfilling basic needs (including safety) relates to well-being while allowing pursuit of higher aims—nuancing but broadly consonant with Maslow’s growth idea.
